Index,Number_Classes,Number_Students,Average_Students,Question_Per_Student,PeerEval_Per_Student,RollC_Per_Student,Feedback_Per_Student,Total_Interaction
3830,5,294,58.8,0.010204082,0,0.534013605,0,252
3831,3,178,59.33333333,0,0,0.668539326,0,119
3832,4,251,62.75,0,0,0.470119522,0,118
3833,25,820,32.8,0.003658537,0,1.551219512,0.001219512,1273
3834,48,1437,29.9375,0.007654836,0,0.475991649,0.010438413,800
3835,3,111,37,0,0,2.684684685,0,298
3836,6,169,28.16666667,0,0,1.183431953,0,200
3837,28,867,30.96428571,0.00461361,0,0.202998847,0,176
3838,17,562,33.05882353,0.060498221,58.32384342,2.909252669,0,36408
3839,29,1043,35.96551724,0.134228188,3.418024928,0.084372004,0.001917546,5097
3840,1,136,136,0.25,19.20588235,2.161764706,0.022058824,3898
3841,37,1188,32.10810811,0.058922559,0.001683502,0.734006734,0.000841751,13716
3842,27,722,26.74074074,0.013850416,0,2.908587258,0.004155125,2188
3843,30,1021,34.03333333,0.002938296,0,0.326150833,0.000979432,334
3844,3,117,39,0,0,2.384615385,0,279
3845,32,592,18.5,0,0,0.744932432,0,441
3846,37,713,19.27027027,0,0,5.112201964,0.002805049,3647
3847,6,196,32.66666667,0.076530612,0,6.704081633,0.025510204,1604
3848,27,1411,52.25925926,0.085046067,0,1.003543586,0.03827073,3480
3849,20,825,41.25,0.123636364,0,8.402424242,0.093333333,8749
3850,2,70,35,0.028571429,0,11.12857143,0,1391
3851,11,209,19,0.349282297,0,1.789473684,0.100478469,1220
3852,4,216,54,0,0,1.972222222,0,426
3853,49,1341,27.36734694,0.005965697,0,0.307233408,0.000745712,509
3854,10,364,36.4,0.010989011,0,0.711538462,0,271
3855,18,550,30.55555556,0.010909091,0,2.912727273,0.005454545,1647
3856,29,923,31.82758621,0,0,0.314192849,0.002166847,292
3857,27,1269,47,0.014184397,0.052009456,0.020488574,0.011032309,181
3858,26,1319,50.73076923,0.028051554,0,2.870356331,0.006065201,5075
3859,15,430,28.66666667,0,0,2.423255814,0.006976744,1045
3860,30,420,14,0.321428571,0,1.247619048,0.007142857,2065
3861,22,452,20.54545455,0,0,0.882743363,0,399
3862,11,582,52.90909091,0,0,0.567010309,0,330
3863,43,1928,44.8372093,0.732883817,70.26815353,0.037863071,0.003630705,136841
3864,8,321,40.125,0.183800623,0,1.526479751,0.118380062,2452
3865,6,139,23.16666667,0.374100719,0.956834532,0.647482014,0.071942446,617
3866,7,302,43.14285714,0.016556291,0,6.721854305,0.016556291,2302
3867,5,237,47.4,0,0,4.097046414,0.016877637,975
3868,14,294,21,0,0,3.173469388,0.010204082,936
3869,5,266,53.2,0,0,2.936090226,0.003759398,782
3870,8,277,34.625,0,0,2.646209386,0.014440433,737
3871,8,481,60.125,0,0,1.351351351,0,650
3872,7,302,43.14285714,0,0,2.066225166,0,624
3873,2,76,38,0,0,5.131578947,0,390
3874,4,185,46.25,0,0,1.935135135,0.016216216,361
3875,15,389,25.93333333,0,0,0.892030848,0,347
3876,6,324,54,0,0,1.012345679,0.00308642,329
3877,7,313,44.71428571,0,0,1,0,313
3878,1,65,65,0,0,2.415384615,0,157
3879,2,66,33,0,0,1.803030303,0,119
3880,5,204,40.8,0,0,0.524509804,0,107
3881,3,60,20,0.583333333,0,9.133333333,0,1800
3882,42,1219,29.02380952,0.177194422,3.788351107,0.46021329,0.130434783,48747
3883,34,3090,90.88235294,0.3197411,7.730420712,0.098381877,0.393203883,118830
3884,16,344,21.5,0.281976744,2.212209302,0,0.005813953,2390
3885,22,535,24.31818182,0.196261682,17.54766355,0.213084112,0.01682243,16852
3886,4,113,28.25,0,0,21.9380531,0.362831858,2520
3887,11,385,35,0.145454545,0,8.898701299,1.135064935,5518
3888,3,154,51.33333333,0,0,2.357142857,0,363
3889,43,1003,23.3255814,0.210368893,25.33200399,7.195413759,0.030907278,64828
3890,23,512,22.26086957,0.015625,0.490234375,2.232421875,0,1394
3891,32,824,25.75,0.002427184,0.07038835,0.053398058,0,102
3892,5,243,48.6,0.004115226,0,4.004115226,0.020576132,999
3893,15,243,16.2,0,0,3.732510288,0,907
3894,36,1000,27.77777778,0.026,0,2.201,0.005,2605
3895,7,510,72.85714286,0.154901961,4.707843137,2.305882353,0.056862745,5897
3896,3,118,39.33333333,0.177966102,0,1.06779661,0.025423729,690
3897,5,201,40.2,0.07960199,0,2.039800995,0,6179
3898,42,835,19.88095238,0.65988024,27.65269461,0.207185629,0.022754491,47846
3899,31,1647,53.12903226,1.539162113,1.401942927,1.321190043,0.00667881,96622
3900,34,1031,30.32352941,1.412221145,0,7.127061106,0.025218235,71481
3901,17,957,56.29411765,0.776384535,0,6.498432602,0.01985371,58896
3902,32,1404,43.875,0.099002849,0,4.077635328,0.004985755,10194
3903,21,544,25.9047619,0.674632353,0,8.897058824,0.088235294,38266
3904,9,526,58.44444444,0,0,8.279467681,0,4355
3905,8,421,52.625,0,0,8.016627078,0.014251781,3381
3906,8,227,28.375,0.149779736,0,12.1938326,0.052863436,3927
3907,2,171,85.5,0.421052632,0,15.39181287,0,15305
3908,3,341,113.6666667,0.225806452,0,5.618768328,0.011730205,19231
3909,37,848,22.91891892,0.047169811,0,2.14504717,0.008254717,3962
3910,43,666,15.48837209,0.016516517,0,2.657657658,0.004504505,2106
3911,39,1794,46,0.071348941,0,0.612597547,0.00613155,5959
3912,6,229,38.16666667,0.497816594,0,4.475982533,0.585152838,22594
3913,3,136,45.33333333,0.330882353,0,6.566176471,0.007352941,2215
3914,14,445,31.78571429,0.166292135,0,1.55505618,0,2407
3915,41,1416,34.53658537,0,0,0.442090395,0,626
3916,1,44,44,0.045454545,0,11.11363636,0,567
3917,22,537,24.40909091,0,0,0.804469274,0.001862197,433
3918,13,674,51.84615385,0.038575668,0,0.390207715,0.011869436,7419
3919,1,139,139,0.697841727,57.62589928,0,0.014388489,11931
3920,2,89,44.5,0.146067416,40.79775281,4.438202247,0.011235955,4111
3921,2,133,66.5,0.045112782,17.60902256,0,0,2342
3922,3,123,41,0.300813008,16.79674797,5.634146341,0.008130081,2790
3923,6,159,26.5,0.194968553,7.704402516,0,0.06918239,1669
3924,1,34,34,1.264705882,29.05882353,0.117647059,0,992
3925,17,191,11.23529412,0.240837696,0.753926702,0,0.010471204,146
3926,1,98,98,0,0,5.030612245,0,493
3927,3,136,45.33333333,0.544117647,0,0.426470588,0.676470588,2779
3928,18,947,52.61111111,0.31467793,90.2312566,0.217529039,0.014783527,85791
3929,3,392,130.6666667,0.387755102,206.5331633,0,0.007653061,95300
3930,19,1069,56.26315789,0.284377923,10.3536015,0.206735267,0.001870907,12770
3931,2,318,159,0.446540881,28.72012579,0,0.012578616,21483
3932,3,64,21.33333333,1,30.59375,5.8125,0.015625,18845
3933,1,18,18,3.555555556,71.5,0,0,1435
3934,2,126,63,0.055555556,6.214285714,7.817460317,0.007936508,1817
3935,3,263,87.66666667,0.003802281,0,13.63117871,0.003802281,3650
3936,8,317,39.625,0.03785489,0,6.687697161,0.003154574,2852
3937,4,279,69.75,0,0,5.168458781,0,1442
3938,14,808,57.71428571,0.007425743,0,1.626237624,0.001237624,5377
3939,9,590,65.55555556,0,0,2.181355932,0,1287
3940,1,81,81,0,0,10.59259259,0.012345679,859
3941,8,517,64.625,0.046421663,0,1.450676983,0.003868472,3385
3942,11,396,36,0.684343434,0,1.724747475,0,20068
3943,3,196,65.33333333,0.102040816,0,2.785714286,0.005102041,980
3944,13,815,62.69230769,0.030674847,0,0.359509202,0,8008
3945,9,287,31.88888889,0.003484321,0,0.898954704,0.006968641,260
3946,2,128,64,0.6171875,0,1.4453125,0,3811
3947,7,729,104.1428571,0.152263374,0,0.165980796,0.0260631,13430
3948,27,994,36.81481481,0.001006036,0,5.998993964,0.001006036,5964
3949,22,383,17.40909091,0.005221932,0,9.621409922,0.002610966,3686
3950,27,1647,61,0.001821494,0,1.960534305,0.000607165,3235
3951,26,589,22.65384615,0,0,5.151103565,0.005093379,3037
3952,9,311,34.55555556,0.617363344,0,9.334405145,0.035369775,34411
3953,3,246,82,0.052845528,0,8.182926829,0.016260163,2057
3954,1,131,131,0,0,7.984732824,0.030534351,1050
3955,5,218,43.6,0,0,3.981651376,0.004587156,869
3956,3,82,27.33333333,0.780487805,0,3.975609756,0,2080
3957,36,700,19.44444444,0,0,0.437142857,0,306
3958,1,45,45,0,0,4.555555556,0,205
3959,1,49,49,0.306122449,0,3.183673469,0,621
3960,48,2349,48.9375,0.011494253,0,0.556832695,0,2421
3961,17,779,45.82352941,0.087291399,0,1.44801027,0.003851091,4088
3962,24,285,11.875,0.207017544,6.961403509,0.052631579,0.056140351,4313
3963,1,57,57,0.105263158,2.631578947,0.771929825,0,194
3964,1,51,51,0.098039216,1.960784314,0.980392157,0,158
3965,1,54,54,0.481481481,1.037037037,0.962962963,0,119
3966,1,53,53,0.905660377,0.037735849,4.490566038,0.018867925,489
3967,6,245,40.83333333,0.155102041,0.097959184,7.212244898,0,1819
3968,4,139,34.75,0.899280576,0,3.28057554,0.007194245,6798
3969,14,735,52.5,0.238095238,1.591836735,0.152380952,0.005442177,16600
3970,5,133,26.6,0.887218045,0,2.315789474,0.007518797,32463
3971,11,550,50,0.354545455,16.1,1.198181818,0.050909091,11666
3972,6,267,44.5,0.176029963,8.917602996,0.996254682,0.041198502,2933
3973,4,169,42.25,0.082840237,0,1.804733728,0,945
3974,6,374,62.33333333,0.256684492,0,9.72459893,0.018716578,6877
3975,1,24,24,0,0,11.45833333,0,275
3976,4,128,32,0.1015625,0,1.5390625,0,1149
3977,11,583,53,0.042881647,13.96912521,1.941680961,0,9276
3978,2,97,48.5,0,0,3.474226804,0,337
3979,22,672,30.54545455,2.236607143,74.24404762,0.011904762,0.00297619,95713
3980,12,391,32.58333333,0.649616368,22.73401535,8.017902813,0.028132992,15485
3981,25,413,16.52,1.220338983,9.891041162,1.556900726,2.237288136,17637
3982,8,1005,125.625,0.285572139,3.726368159,0.527363184,0.005970149,20455
3983,22,1134,51.54545455,0.38712522,0.884479718,0.022045855,0.010582011,15973
3984,18,1041,57.83333333,0,0,7.53314121,0.000960615,7843
3985,10,225,22.5,2.244444444,0,29.12888889,0.031111111,20154
3986,76,1441,18.96052632,0.226231783,0,4.431644691,0.006245663,15155
3987,3,129,43,0,0,35.17829457,0.023255814,4541
3988,43,2068,48.09302326,0.023694391,0,1.621856867,0.002417795,5400
3989,53,906,17.09433962,0.126931567,0,3.466887417,0.111479029,6004
3990,10,518,51.8,0.003861004,0,5.78957529,0,2999
3991,2,120,60,0,0,11.45,0,1374
3992,2,200,100,0.195,0,5.075,0.025,2227
3993,5,244,48.8,0.200819672,0,3.303278689,0.090163934,2557
3994,7,132,18.85714286,0.545454545,0,5,1.462121212,7307
3995,8,131,16.375,0.351145038,0,4.435114504,0.015267176,1140
3996,2,201,100.5,0.019900498,0,2.621890547,0.019900498,660
3997,1,123,123,0,0,3.130081301,0.048780488,391
3998,1,114,114,0,0,2.49122807,0.01754386,286
3999,13,630,48.46153846,0.047619048,0,0.433333333,0.001587302,6929
4000,50,989,19.78,0.039433771,0,0.264914055,0.001011122,7563
4001,30,1606,53.53333333,0.102739726,0,0.116438356,0.00498132,8426
4002,8,136,17,0.080882353,0,0.897058824,0.014705882,334
4003,31,405,13.06451613,1.567901235,0,11.05185185,0.612345679,11693
4004,5,80,16,0.125,13.825,0,0,1156
4005,10,883,88.3,0.445073613,0,4.312570781,0.018120045,24478
4006,18,941,52.27777778,1.267800213,1.297555792,19.23060574,0.090329437,44402
4007,57,2065,36.22807018,0.079418886,0,0.469249395,0.053268765,4731
4008,4,79,19.75,0.35443038,3.64556962,1.379746835,0.012658228,639
4009,6,307,51.16666667,0,0,7.413680782,0.003257329,2277
4010,13,696,53.53846154,0.038793103,0,0.412356322,0.014367816,7093
4011,2,52,26,0.038461538,0,2.576923077,0,156
4012,7,180,25.71428571,0.116666667,0,0.511111111,0.055555556,375
4013,22,1242,56.45454545,0.163446055,276.3140097,0.729468599,0,344088
4014,16,925,57.8125,0.086486486,38.8172973,2.477837838,0.103783784,47279
4015,16,333,20.8125,0.363363363,0,5.198198198,0.009009009,6146
4016,11,224,20.36363636,0.080357143,0,1.522321429,0.098214286,695
4017,4,153,38.25,0,0,13.24836601,0.006535948,2028
4018,3,186,62,0.021505376,0,4.397849462,0.037634409,915
4019,1,31,31,0,0,6.64516129,0,206
4020,3,81,27,0.209876543,26.56790123,0,0,2152
4021,14,1666,119,0.06422569,0,1.426170468,0.00180072,8819
4022,7,93,13.28571429,0.043010753,0,11.46236559,0,1068
4023,13,717,55.15384615,0.040446304,0,0.407252441,0,7275
4024,4,116,29,0.086206897,0,2.077586207,0.422413793,486
4025,4,233,58.25,0,0,0.969957082,0,226
4026,24,522,21.75,0.011494253,0,10.70114943,0.293103448,5900
4027,18,1085,60.27777778,0.329032258,0,2.06359447,0.030414747,21542
4028,4,248,62,0,0,0.649193548,0.004032258,162
4029,18,447,24.83333333,0.458612975,9.552572707,0.570469799,0.008948546,8859
4030,12,1911,159.25,0.007326007,0,0,0.09314495,900
4031,26,1230,47.30769231,0,0,0.108130081,0,133
4032,18,568,31.55555556,0.00528169,0,0.51056338,0.001760563,291
4033,1,88,88,0,0,2.647727273,0.022727273,235
4034,36,1213,33.69444444,0.060181369,0,0.178070899,0.001648805,2884
4035,38,1665,43.81578947,0.338738739,1.36996997,0.48048048,0.031831832,14925
4036,45,1568,34.84444444,0.060586735,0.769132653,7.626913265,0.132015306,14476
4037,54,2231,41.31481481,0.081577768,0,2.216943075,0.002689377,19493
4038,18,700,38.88888889,0.63,0,4.517142857,0.898571429,16568
4039,44,1556,35.36363636,0.001285347,0,0.703084833,0.000642674,1095
4040,8,97,12.125,0.422680412,0,3.113402062,0.041237113,630
4041,29,683,23.55172414,0.081991215,0,0.21522694,0.019033675,1052
4042,1,120,120,0,0,1.775,0,213
4043,9,98,10.88888889,0.908163265,2.62244898,2.806122449,0.020408163,851
4044,64,1807,28.234375,0.386275595,0,2.948533481,0.52573326,126537
4045,3,91,30.33333333,0.076923077,0,3.516483516,0.010989011,419
4046,2,174,87,0.005747126,0,1.454022989,0,253
4047,19,590,31.05263158,0.120338983,15.47457627,7.53559322,0,14936
4048,22,464,21.09090909,0.234913793,0.594827586,0.021551724,0.150862069,3161
4049,26,1079,41.5,0,0,13.29749768,0.032437442,14383
4050,6,347,57.83333333,0,0,6.824207493,0.008645533,2371
4051,4,305,76.25,0,0,6.452459016,0.003278689,1969
4052,24,352,14.66666667,0,0,4.863636364,0.005681818,1714
4053,22,855,38.86363636,0.035087719,0,1.521637427,0,3618
4054,6,279,46.5,0.035842294,0,3.007168459,0.007168459,1156
4055,1,33,33,0,0,9.363636364,0,309
4056,5,106,21.2,0.556603774,0,1.679245283,0.018867925,1213
4057,12,815,67.91666667,0.938650307,2.490797546,7.233128834,0.009815951,36978
4058,17,674,39.64705882,1.261127596,0.925816024,1.409495549,0.004451039,39200
4059,11,510,46.36363636,0.043137255,0,2.7,0.021568627,20377
4060,1,28,28,2.785714286,156.6428571,19.82142857,0,5715
4061,21,823,39.19047619,0.381530984,0.722964763,5.990279465,0.008505468,13051
4062,5,197,39.4,0.030456853,0,9.639593909,0.010152284,2013
4063,27,1599,59.22222222,0.003126954,0,0.620387742,0.006253909,1002
4064,26,790,30.38461538,0.007594937,0,0.474683544,0,411
4065,32,1641,51.28125,0.218769043,23.85131018,5.045094455,0.020109689,51287
4066,28,1035,36.96428571,0.003864734,0,1.472463768,0,1524
4067,37,1024,27.67567568,0.008789063,0,0.924804688,0,947
4068,3,113,37.66666667,0.522123894,6.761061947,0.274336283,0,1017
4069,7,188,26.85714286,0.739361702,0,1.10106383,0.037234043,7534
4070,14,765,54.64285714,0.528104575,38.17908497,6.68627451,0.010457516,68090
4071,28,1481,52.89285714,0.91424713,0,5.834571236,0.006752194,61452
4072,50,1678,33.56,0,0,0.564958284,0.000595948,949
4073,29,1175,40.51724138,0.094468085,0,0.638297872,0,1480
4074,30,1205,40.16666667,0.008298755,0,0.499585062,0.000829876,995
4075,31,1280,41.29032258,0,0,0.44765625,0.00234375,576
4076,41,1812,44.19512195,0.00607064,0,0.1401766,0.000551876,363
4077,1,35,35,0,0,5.857142857,0,205
4078,2,101,50.5,0,0,1.891089109,0.02970297,194
4079,38,1922,50.57894737,0.124349636,3.903225806,2.348595213,0.005723205,16625
4080,13,703,54.07692308,0.112375533,7.196301565,6.042674253,0.031294452,12875
4081,16,979,61.1875,0,0,4.041879469,0.003064351,3960
4082,10,542,54.2,0,0,3.981549815,0.005535055,2161
4083,35,1289,36.82857143,0.003878976,0,1.5321955,0.000775795,1983
4084,50,1971,39.42,0.011669203,0,0.848807712,0,10018
4085,44,1686,38.31818182,0.007710558,0,0.810794781,0.00118624,1546
4086,32,1005,31.40625,0.043781095,0,1.355223881,0.00199005,3081
4087,36,1596,44.33333333,0.030701754,0,0.445488722,0.080827068,7392
4088,30,1250,41.66666667,0.0216,0,1.4696,0.0016,2803
4089,40,1640,41,0,0,0.370731707,0.004268293,615
4090,36,1491,41.41666667,1.637156271,18.38028169,15.38900067,0.640509725,107417
4091,29,915,31.55172414,0.538797814,2.351912568,6.224043716,0.239344262,25204
4092,36,1167,32.41666667,0,0,0.868037704,0,1013
4093,28,851,30.39285714,0.468860165,11.42185664,3.801410106,0.01880141,19886
4094,17,642,37.76470588,0.028037383,0,5.526479751,0.007788162,4109
4095,48,1354,28.20833333,0.012555391,0,1.199409158,0.001477105,5304
4096,52,1592,30.61538462,0,0,0.690954774,0.001256281,1102
4097,50,1560,31.2,0,0,0.41025641,0.008333333,653
4098,14,449,32.07142857,0,0,0.89532294,0.011135857,407
4099,14,560,40,0,0,0.383928571,0,215
4100,12,376,31.33333333,0,0,0.375,0.010638298,145
4101,56,1672,29.85714286,0,0,0.065789474,0.001196172,112
4102,2,47,23.5,0,0,2.276595745,0,107
4103,12,422,35.16666667,0.462085308,13.41232227,2.44549763,0.090047393,55708
4104,42,973,23.16666667,0.067831449,0,19.9393628,0.017471737,20234
4105,74,1484,20.05405405,0.051886792,0,5.551886792,0.083557951,21728
4106,29,782,26.96551724,0.015345269,0,8.054987212,0.074168798,6532
4107,57,2153,37.77192982,0.000928936,0,2.410589875,0.00510915,5201
4108,18,633,35.16666667,0.001579779,0,8.078988942,0.244865719,5269
4109,44,1023,23.25,0,0,0.412512219,0.000977517,423
4110,42,2210,52.61904762,0.020361991,0,0.462443439,0.00678733,7060
4111,15,745,49.66666667,0,0,1.767785235,0,1317
4112,28,987,35.25,0,0,0.223910841,0,221
4113,9,479,53.22222222,0.240083507,7.557411273,1.799582463,0.016701461,5680
4114,24,597,24.875,0,0,1.048576214,0,626
4115,2,71,35.5,0.38028169,44.92957746,0.901408451,0.014084507,5671
4116,14,922,65.85714286,0.138828633,0,2.204989154,0.009761388,9421
4117,21,451,21.47619048,0.011086475,0,0.685144124,0.00443459,4510
4118,43,1210,28.13953488,0.736363636,3.727272727,3.211570248,0.008264463,38324
4119,4,53,13.25,0.169811321,11.39622642,0,0.037735849,606
4120,26,1370,52.69230769,0.198540146,0.17080292,0,0.010218978,34969
4121,4,136,34,0.102941176,0,5.338235294,0.007352941,891
4122,22,729,33.13636364,0.032921811,0,0.85048011,0.001371742,3957
4123,42,1865,44.4047619,0.002680965,0,0.14155496,0,276
4124,14,211,15.07142857,0.009478673,0,0.545023697,0.004739336,116
4125,28,1115,39.82142857,0.166816143,0,5.426008969,0.017040359,14088
4126,5,269,53.8,0.014869888,0,5.342007435,0.011152416,1563
4127,8,288,36,0.086805556,0,2.725694444,1.097222222,1686
4128,30,1774,59.13333333,0.002254791,0,0.399098083,0.001691094,727
4129,46,1694,36.82608696,0.004132231,0,0.253246753,0,437
4130,4,164,41,0,0,3.993902439,0.030487805,660
4131,9,317,35.22222222,0.154574132,0,0.681388013,0,4019
4132,7,338,48.28571429,0.210059172,24.45266272,8.795857988,0,11920
4133,11,322,29.27272727,0.847826087,0,11.5310559,1.49068323,14702
4134,18,837,46.5,0.174432497,0,5.211469534,0.013142174,23745
4135,31,1543,49.77419355,0.024627349,0,0.949449125,0,7757
4136,5,263,52.6,0.076045627,0,7.209125475,0.007604563,2479
4137,29,985,33.96551724,0.417258883,18.01725888,5.037563452,0.134010152,34955
4138,14,523,37.35714286,0.009560229,0,0.277246654,0,145
4139,110,2286,20.78181818,0.007874016,0,0.055993001,0.003062117,445
4140,27,873,32.33333333,0.340206186,14.86254296,0.206185567,0.001145475,24767
4141,25,907,36.28,0.866593164,8.605292172,1.984564498,0.062844542,35345
4142,7,305,43.57142857,0.052459016,0,4.295081967,0.068852459,1938
4143,2,154,77,0,0,9.402597403,0,1448
4144,2,70,35,0.085714286,10.74285714,12.57142857,0.042857143,1814
4145,1,74,74,0,0,9.513513514,0,704
4146,1,87,87,0,0,1.83908046,0,160
4147,17,501,29.47058824,0.724550898,93.03393214,8.381237525,0.077844311,59093
4148,10,293,29.3,0.658703072,23.41638225,0.682593857,0.010238908,9908
4149,7,220,31.42857143,0.318181818,0,1.186363636,0.004545455,1975
4150,4,168,42,0.023809524,0,6.154761905,0.06547619,1287
4151,52,1922,36.96153846,0.131633715,0,12.80385016,0.014047867,52887
4152,32,1305,40.78125,1.104980843,22.96475096,14.88199234,0.333333333,123543
4153,24,1043,43.45833333,0.01725791,0,13.31831256,0.020134228,14773
4154,21,827,39.38095238,0.068923821,0,8.864570738,0.016928658,23596
4155,20,530,26.5,0.105660377,0,4.933962264,0.01509434,3717
